DSN\400 kV B1,DSN\400 kV B1,DSN\400 kV B1
2.580138,224.855864,-288.130964
2.568443,231.266076,-286.649625
2.554572,237.461313,-284.862613
2.538608,243.423687,-282.786596
2.520607,249.135437,-280.438826
2.500594,254.579675,-277.836064
2.478570,259.741117,-274.993630
2.454503,264.606551,-271.924525
2.428342,269.165345,-268.638714
2.400013,273.409861,-265.142718
2.369433,277.335573,-261.439399
2.336512,280.941075,-257.528014
2.301162,284.227914,-253.404555
2.263307,287.200215,-249.062315
2.222887,289.864261,-244.492647
2.179867,292.227953,-239.685898
2.134239,294.300171,-234.632393
2.086026,296.090123,-229.323429
2.035284,297.606687,-223.752226
1.982100,298.857784,-217.914734
1.926589,299.849861,-211.810270
1.868889,300.587470,-205.441941
1.809158,301.072956,-198.816799
1.747565,301.306293,-191.945753
1.684284,301.285065,-184.843235
1.619484,301.004605,-177.526638
1.553327,300.458291,-170.015580
1.485958,299.637951,-162.331045
1.417502,298.534386,-154.494444
1.348059,297.137951,-146.526673
1.277704,295.439203,-138.447236
1.206486,293.429544,-130.273484
1.134429,291.101850,-122.020016
1.061535,288.451023,-113.698280
0.987790,285.474447,-105.316399
0.913167,282.172323,-96.879213
0.837635,278.547851,-88.388559
0.761165,274.607258,-79.843734
0.683733,270.359646,-71.242128
0.605331,265.816692,-62.579978
0.525969,260.992200,-53.853191
0.445680,255.901535,-45.058173
0.364524,250.560973,-36.192627
0.282585,244.986998,-27.256248
0.199976,239.195597,-18.251284
0.116832,233.201588,-9.182932
0.033309,227.018028,-0.059529
-0.050421,220.655743,9.107443
-0.134176,214.123004,18.303566
-0.217772,207.425371,27.511864
-0.301025,200.565677,36.713378
-0.383762,193.544252,45.887792
-0.465825,186.359448,55.014038
-0.547073,179.008073,64.071190
-0.627391,171.485949,73.039225
-0.706686,163.788798,81.899553
-0.784893,155.912906,90.635728
-0.861971,147.855846,99.233901
-0.937902,139.617197,107.683082
-1.012688,131.198959,115.975427
-1.086346,122.605965,124.106139
-1.158902,113.846207,132.073177
-1.230385,104.930829,139.876978
-1.300821,95.873961,147.519952
-1.370229,86.692374,155.005908
-1.438613,77.404892,162.339461
-1.505959,68.031764,169.525313
-1.572232,58.593939,176.567578
-1.637372,49.112257,183.469189
-1.701298,39.606668,190.231351
-1.763903,30.095506,196.853134
-1.825063,20.594847,203.331201
-1.884634,11.118062,209.659655
-1.942465,1.675538,215.830055
-1.998397,-7.725422,221.831608
-2.052275,-17.080504,227.651490
-2.103951,-26.388073,233.275297
-2.153289,-35.648701,238.687588
-2.200176,-44.864522,243.872473
-2.244519,-54.038499,248.814244
-2.286255,-63.173638,253.498007
-2.325347,-72.272210,257.910268
-2.361786,-81.335006,262.039437
-2.395589,-90.360705,265.876236
-2.426798,-99.345364,269.413962
-2.455469,-108.282095,272.648631
-2.481674,-117.160940,275.578966
-2.505490,-125.968952,278.206241
-2.526992,-134.690470,280.533985
-2.546250,-143.307589,282.567563
-2.563322,-151.800775,284.313673
-2.578246,-160.149593,285.779765
-2.591041,-168.333505,286.973441
-2.601700,-176.332678,287.901847
-2.610194,-184.128746,288.571120
-2.616471,-191.705500,288.985903
-2.620457,-199.049429,289.148978
-2.622065,-206.150057,289.061014
-2.621196,-213.000160,288.720465
-2.617746,-219.595886,288.123685
-2.611616,-225.936408,287.265136
-2.602713,-232.023475,286.137703
-2.590963,-237.861009,284.733224
-2.576311,-243.454356,283.043091
-2.558730,-248.809557,281.058854
-2.538218,-253.932631,278.772915
-2.514805,-258.828703,276.179137
-2.488551,-263.501378,273.273394
-2.459539,-267.952287,270.054086
-2.427878,-272.180645,266.522461
-2.393692,-276.183056,262.682773
-2.357118,-279.953484,258.542291
-2.318295,-283.483367,254.111105
-2.277362,-286.761988,249.401771
-2.234447,-289.776987,244.428838
-2.189663,-292.514954,239.208224
-2.143107,-294.962136,233.756525
-2.094848,-297.105156,228.090299
-2.044935,-298.931717,222.225350
-1.993391,-300.431284,216.176068
-1.940214,-301.595654,209.954893
-1.885387,-302.419380,203.571879
-1.828875,-302.900033,197.034445
-1.770635,-303.038290,190.347290
-1.710624,-302.837847,183.512514
-1.648799,-302.305171,176.529902
-1.585130,-301.449087,169.397382
-1.519605,-300.280237,162.111597
-1.452229,-298.810444,154.668580
-1.383037,-297.052030,147.064468
-1.312087,-295.017130,139.296228
-1.239466,-292.717043,131.362330
-1.165288,-290.161653,123.263331
-1.089689,-287.358964,115.002328
-1.012823,-284.314779,106.585248
-0.934859,-281.032533,98.020965
-0.855974,-277.513297,89.321227
-0.776342,-273.755939,80.500404
-0.696134,-269.757437,71.575071
-0.615509,-265.513330,62.563460
-0.534608,-261.018267,53.484816
-0.453551,-256.266620,44.358695
-0.372437,-251.253132,35.204260
-0.291337,-245.973545,26.039615
-0.210302,-240.425182,16.881225
-0.129357,-234.607438,7.743451
-0.048515,-228.522160,-1.361757
0.032230,-222.173881,-10.425019
0.112886,-215.569900,-19.439499
0.193468,-208.720205,-28.400723
0.273984,-201.637189,-37.306292
0.354433,-194.335282,-46.155397
0.434798,-186.830607,-54.948151
0.515045,-179.140299,-63.685129
0.595121,-171.281787,-72.366774
0.674948,-163.272317,-80.992650
0.754426,-155.128263,-89.561047
0.833436,-146.864561,-98.068546
0.911841,-138.494324,-106.509676
0.989491,-130.028391,-114.876904
1.066226,-121.475161,-123.160566
1.141885,-112.840684,-131.348934
1.216309,-104.128751,-139.428575
1.289346,-95.341184,-147.384747
1.360858,-86.478241,-155.201913
1.430726,-77.539077,-162.864363
1.498848,-68.522336,-170.356757
1.565150,-59.426797,-177.664681
1.629576,-50.251957,-184.775176
1.692096,-40.998600,-191.677145
1.752698,-31.669285,-198.361668
1.811387,-22.268704,-204.822178
1.868180,-12.803963,-211.054459
1.923104,-3.284702,-217.056517
1.976187,6.276952,-222.828328
2.027454,15.866587,-228.371464
2.076923,25.467835,-233.688630
2.124602,35.062833,-238.783140
2.170482,44.632740,-243.658349
2.214539,54.158327,-248.317115
2.256727,63.620616,-252.761310
2.296987,73.001483,-256.991407
2.335238,82.284225,-261.006168
2.371390,91.454027,-264.802451
2.405338,100.498312,-268.375142
2.436974,109.406959,-271.717232
2.466186,118.172381,-274.820025
2.492867,126.789437,-277.673455
2.516918,135.255203,-280.266502
2.538254,143.568608,-282.587676
2.556804,151.729962,-284.625538
2.572520,159.740405,-286.369242
2.585375,167.601315,-287.809038
2.595361,175.313707,-288.936730
2.602497,182.877663,-289.746052
2.606820,190.291838,-290.232946
2.608382,197.553062,-290.395718
2.607253,204.656023,-290.235071
2.603509,211.593170,-289.754004
2.597233,218.354874,-288.957643
2.588505,224.929468,-287.852932
2.577402,231.303511,-286.448172
2.563989,237.462374,-284.752609
2.548322,243.390695,-282.775958
2.530439,249.072980,-280.527873
2.510361,254.494272,-278.017506
2.488093,259.640616,-275.253068
2.463625,264.499649,-272.241467
2.436931,269.061150,-268.988121
2.407974,273.317344,-265.496818
2.376711,277.263133,-261.769696
2.343097,280.896157,-257.807367
2.307086,284.216651,-253.609117
2.268643,287.227236,-249.173217
2.227743,289.932571,-244.497333
2.184375,292.338842,-239.578956
2.138550,294.453219,-234.415864
2.090297,296.283242,-229.006595
2.039669,297.836199,-223.350865
1.986738,299.118569,-217.449942
1.931598,300.135537,-211.306938
1.874360,300.890584,-204.926985
1.815146,301.385210,-198.317302
1.754092,301.618803,-191.487143
1.691335,301.588661,-184.447630
1.627012,301.290179,-177.211481
1.561256,300.717166,-169.792640
1.494187,299.862266,-162.205841
1.425915,298.717486,-154.466119
1.356531,297.274769,-146.588314
1.286109,295.526589,-138.586594
1.214703,293.466542,-130.474022
1.142350,291.089859,-122.262207
1.069072,288.393847,-113.961036
0.994879,285.378208,-105.578542
0.919769,282.045225,-97.120883
0.843741,278.399809,-88.592460
0.766790,274.449382,-79.996149
0.688920,270.203631,-71.333645
0.610147,265.674130,-62.605892
0.530498,260.873870,-53.813566
0.450021,255.816705,-44.957589
0.368782,250.516773,-36.039629
0.286870,244.987908,-27.062568
0.204390,239.243087,-18.030889
0.121470,233.293955,-8.950971
0.038251,227.150446,0.168725
-0.045114,220.820528,9.317616
-0.128465,214.310087,18.483077
-0.211641,207.622960,27.650652
-0.294483,200.761061,36.804435
-0.376842,193.724689,45.927466
-0.458578,186.513091,55.002115
-0.539572,179.124856,64.010764
-0.619723,171.558371,72.936378
-0.698948,163.812547,81.762877
-0.777188,155.887269,90.475739
-0.854401,147.783866,99.062368
-0.930566,139.505568,107.512334
-1.005672,131.057651,115.817663
-1.079720,122.447601,123.972777
-1.152717,113.685237,131.974285
-1.224669,104.782546,139.820792
-1.295576,95.753436,147.512504
-1.365429,86.613382,155.050770
-1.434209,77.378909,162.437611
-1.501877,68.067103,169.675120
-1.568379,58.695099,176.764900
-1.633640,49.279525,183.707577
-1.697570,39.836013,190.502355
-1.760060,30.378766,197.146688
-1.820992,20.920210,203.636088
-1.880236,11.470794,209.964022
-1.937659,2.038928,216.121968
-1.993129,-7.368984,222.099620
-2.046519,-16.748373,227.885202
-2.097712,-26.096215,233.465885
-2.146606,-35.410635,238.828265
-2.193118,-44.690439,243.958873
-2.237182,-53.934588,248.844693
-2.278756,-63.141692,253.473670
-2.317816,-72.309516,257.835152
-2.354360,-81.434548,261.920249
-2.388402,-90.511647,265.722085
-2.419970,-99.533792,269.235917
-2.449103,-108.491962,272.459154
-2.475843,-117.375149,275.391236
-2.500236,-126.170501,278.033408
-2.522320,-134.863585,280.388394
-2.542130,-143.438761,282.459995
-2.559685,-151.879632,284.252644
-2.574993,-160.169560,285.770941
-2.588047,-168.292187,287.019207
-2.598823,-176.231961,288.001074
-2.607282,-183.974605,288.719144
-2.613374,-191.507526,289.174742
-2.617037,-198.820117,289.367768
-2.618205,-205.903899,289.296663
-2.616808,-212.752619,288.958480
-2.612777,-219.362313,288.349113
-2.606052,-225.730983,287.463586
-2.596583,-231.858241,286.296349
-2.584333,-237.745068,284.841741
-2.569283,-243.393274,283.094443
-2.551433,-248.805020,281.049878
-2.530802,-253.982367,278.704643
-2.507429,-258.926673,276.056839
-2.481372,-263.638218,273.106320
-2.452703,-268.115968,269.854918
-2.421509,-272.357299,266.306513
-2.387883,-276.357916,262.466984
-2.351926,-280.111870,258.344082
-2.313737,-283.611654,253.947178
-2.273412,-286.848487,249.286939
-2.231041,-289.812692,244.374960
-2.186702,-292.494101,239.223334
-2.140461,-294.882544,233.844211
-2.092370,-296.968331,228.249382
-2.042467,-298.742717,222.449888
-1.990776,-300.198356,216.455700
-1.937309,-301.329677,210.275481
-1.882066,-302.133146,203.916431
-1.825045,-302.607424,197.384234
-1.766239,-302.753399,190.683111
-1.705641,-302.574103,183.815971
-1.643251,-302.074524,176.784659
-1.579078,-301.261302,169.590263
-1.513143,-300.142338,162.233482
-1.445480,-298.726344,154.715011
-1.376142,-297.022360,147.035942
-1.305198,-295.039275,139.198142
-1.232734,-292.785376,131.204590
-1.158852,-290.267949,123.059652
-1.083669,-287.492961,114.769269
-1.007311,-284.464848,106.341065
-0.929914,-281.186417,97.784350
-0.851614,-277.658868,89.110027
-0.772552,-273.881926,80.330414
-0.692859,-269.854089,71.458985
-0.612664,-265.572973,62.510043
-0.532080,-261.035717,53.498365
-0.451212,-256.239448,44.438818
-0.370145,-251.181754,35.345977
-0.288954,-245.861141,26.233781
-0.207697,-240.277452,17.115227
-0.126419,-234.432213,8.002140
-0.045154,-228.328887,-1.094990
0.036071,-221.973022,-10.167076
0.117233,-215.372280,-19.206415
0.198313,-208.536338,-28.206589
0.279285,-201.476636,-37.162330
0.360120,-194.206073,-46.069247
0.440778,-186.738758,-54.923413
0.521208,-179.089454,-63.721186
0.601344,-171.273011,-72.458901
0.681108,-163.304039,-81.132394
0.760406,-155.196385,-89.736848
0.839131,-146.962713,-98.266554
0.917165,-138.614259,-106.714703
0.994384,-130.160488,-115.073446
1.070654,-121.609010,-123.333822
1.145844,-112.965714,-131.485761
1.219821,-104.234873,-139.518315
1.292462,-95.419389,-147.419870
1.363650,-86.521152,-155.178445
1.433284,-77.541387,-162.782073
1.501274,-68.481134,-170.219095
1.567551,-59.341741,-177.478485
1.632057,-50.125305,-184.550165
1.694754,-40.835080,-191.425248
1.755617,-31.475819,-198.096225
1.814632,-22.054004,-204.557077
1.871796,-12.578013,-210.803266
1.927110,-3.058168,-216.831653
1.980578,6.493360,-222.640337
2.032202,16.062753,-228.228424
2.081979,25.634849,-233.595739
2.129897,35.193527,-238.742480
2.175934,44.722121,-243.668856
2.220057,54.203888,-248.374734
2.262218,63.622483,-252.859321
2.302357,72.962412,-257.120904
2.340403,82.209432,-261.156648
2.376276,91.350870,-264.962473
2.409889,100.375835,-268.533026
2.441151,109.275334,-271.861748
2.469973,118.042278,-274.941036
2.496270,126.671359,-277.762480
2.519964,135.158834,-280.317168
2.540990,143.502207,-282.596039
2.559295,151.699847,-284.590261
2.574844,159.750555,-286.291619
2.587619,167.653123,-287.692875
2.597617,175.405889,-288.788083
2.604854,183.006341,-289.572847
2.609362,190.450780,-290.044500
2.611181,197.734081,-290.202188
2.610365,204.849489,-290.046864
2.606973,211.788626,-289.581171
2.601064,218.541696,-288.809307
2.592697,225.097544,-287.736759
2.581926,231.443887,-286.369928
2.568797,237.567833,-284.715826
2.553346,243.456220,-282.781715
2.535597,249.096089,-280.574724
2.515564,254.475188,-278.101541
2.493246,259.582264,-275.368123
2.468634,264.407485,-272.379461
2.441710,268.942827,-269.139505
2.412450,273.182238,-265.651120
2.380829,277.121752,-261.916127
2.346820,280.759480,-257.935452
2.310404,284.095435,-253.709323
2.271567,287.131333,-249.237538
2.230310,289.870295,-244.519790
2.186644,292.316443,-239.555993
2.140597,294.474479,-234.346602
2.092213,296.349227,-228.892928
2.041553,297.945186,-223.197394
1.988692,299.266152,-217.263737
1.933719,300.314898,-211.097144
1.876735,301.092922,-204.704291
1.817847,301.600293,-198.093306
1.757168,301.835615,-191.273641
1.694812,301.796093,-184.255885
1.630890,301.477729,-177.051509
1.565508,300.875598,-169.672564
1.498762,299.984191,-162.131352
1.430738,298.797820,-154.440086
1.361511,297.311045,-146.610569
1.291143,295.519109,-138.653913
1.219683,293.418341,-130.580299
1.147171,291.006510,-122.398822
1.073637,288.283093,-114.117396
0.999105,285.249467,-105.742752
0.923596,281.908985,-97.280515
0.847132,278.266957,-88.735367
0.769738,274.330513,-80.111266
0.691445,270.108372,-71.411727
0.612294,265.610531,-62.640136
0.532340,260.847893,-53.800075
0.451648,255.831853,-44.895646
0.370298,250.573869,-35.931763
0.288385,245.085052,-26.914395
0.206017,239.375784,-17.850754
0.123312,233.455413,-8.749406
0.040396,227.332014,0.379702
-0.042598,221.012258,9.525293
-0.125534,214.501377,18.674897
-0.208280,207.803236,27.815056
-0.290705,200.920455,36.931637
-0.372687,193.854673,46.010117
-0.454114,186.607021,55.035803
-0.534885,179.178395,63.994321
-0.614916,171.569764,72.871971
-0.694131,163.782730,81.655872
-0.772473,155.819807,90.334351
-0.849893,147.684721,98.897125
-0.926356,139.382719,107.335376
-1.001834,130.920585,115.641939
-1.076303,122.306707,123.811186
-1.149741,113.551152,131.838818
-1.222127,104.665479,139.721738
-1.293433,95.662526,147.457770
-1.363626,86.556126,155.045363
-1.432664,77.360689,162.483316
-1.500494,68.090858,169.770391
-1.567050,58.761140,176.904980
-1.632258,49.385527,183.884829
-1.696031,39.977165,190.706782
-1.758273,30.548080,197.366611
-1.818882,21.108966,203.858922
-1.877752,11.669096,210.177117
-1.934774,2.236327,216.313435
-1.989843,-7.182829,222.259102
-2.042860,-16.583048,228.004534
-2.093731,-25.959949,233.539601
-2.142376,-35.309787,238.853919
-2.188727,-44.629108,243.937155
-2.232728,-53.914367,248.779341
-2.274341,-63.161576,253.371179
-2.313540,-72.365984,257.704310
-2.350312,-81.521800,261.771525
-2.384657,-90.621984,265.566920
-2.416583,-99.658117,269.085970
-2.446105,-108.620368,272.325533
-2.473242,-117.497552,275.283791
-2.498014,-126.277287,277.960117
-2.520437,-134.946218,280.354874
-2.540524,-143.490321,282.469184
-2.558279,-151.895250,284.304656
-2.573699,-160.146713,285.863112
-2.586770,-168.230848,287.146311
-2.597470,-176.134587,288.155704
-2.605767,-183.845965,288.892222
-2.611621,-191.354382,289.356129
-2.614989,-198.650783,289.546926
-2.615821,-205.727703,289.463331
-2.614072,-212.579300,289.103314
-2.609696,-219.201399,288.464265
-2.602653,-225.591183,287.543171
-2.592914,-231.746894,286.336782
-2.580458,-237.667682,284.841925
-2.565279,-243.353181,283.055798
-2.547385,-248.803175,280.976214
-2.526796,-254.017297,278.601892
-2.503548,-258.994578,275.932656
-2.477692,-263.733225,272.969593
-2.449287,-268.230506,269.715204
-2.418402,-272.482588,266.173449
-2.385113,-276.484522,262.349705
-2.349499,-280.230305,258.250673
-2.311640,-283.712969,253.884204
-2.271611,-286.924834,249.259070
-2.229485,-289.857810,244.384718
-2.185326,-292.503701,239.270965
-2.139191,-294.854566,233.927702
-2.091126,-296.903060,228.364607
-2.041169,-298.642756,222.590877
-1.989347,-300.068445,216.615012
-1.935682,-301.176390,210.444665
-1.880188,-301.964468,204.086531
-1.822878,-302.432246,197.546326
-1.763763,-302.580957,190.828831
-1.702857,-302.413405,183.938007
-1.640178,-301.933790,176.877172
-1.575753,-301.147458,169.649226
-1.509618,-300.060596,162.256904
-1.441822,-298.679891,154.703045
-1.372423,-297.012176,146.990863
-1.301496,-295.064086,139.124202
-1.229127,-292.841750,131.107753
-1.155410,-290.350525,122.947230
-1.080454,-287.594798,114.649477
-1.004371,-284.577865,106.222522
-0.927280,-281.301907,97.675554
-0.849301,-277.768040,89.018842
-0.770552,-273.976454,80.263589
-0.691150,-269.926632,71.421740
-0.611202,-265.617618,62.505751
-0.530809,-261.048347,53.528341
-0.450063,-256.217985,44.502233
-0.369044,-251.126278,35.439910
-0.287823,-245.773874,26.353388
-0.206460,-240.162610,17.254038
-0.125007,-234.295733,8.152452
-0.043511,-228.178049,-0.941637
0.037988,-221.815989,-10.019377
0.119451,-215.217582,-19.072762
0.200836,-208.392343,-28.094543
0.282102,-201.351023,-37.078141
0.363198,-194.105357,-46.017455
0.444068,-186.667888,-54.906548
0.524648,-179.051507,-63.739593
0.604862,-171.269007,-72.510696
0.684625,-163.332884,-81.213563
0.763844,-155.254943,-89.841481
0.842415,-147.046006,-98.387201
0.920231,-138.715780,-106.842831
0.983631,-131.759165,-113.728561
1.022231,-127.468585,-117.918844
1.073099,-121.724935,-123.444714
1.147963,-113.075063,-131.578268
1.221535,-104.334402,-139.582543
1.293716,-95.496880,-147.445038
1.364645,-86.570837,-155.167376
1.434070,-77.561366,-162.731745
1.501919,-68.466023,-170.126805
1.568138,-59.292879,-177.352042
1.632713,-50.046418,-184.394123
1.695567,-40.727743,-191.246008
1.756617,-31.347157,-197.904697
1.815900,-21.912869,-204.362295
1.873386,-12.431336,-210.616210
1.924354,-3.715667,-216.154397
1.951964,2.763917,-219.124249
1.987795,10.912250,-222.989836
2.039630,22.517712,-228.573975
2.089460,33.269120,-233.963437
2.137167,43.107083,-239.131865
2.183011,52.364819,-244.103008
2.226842,61.568754,-248.846182
2.268638,70.890652,-253.344753
2.308272,80.235869,-257.634763
2.345743,89.538023,-261.706344
2.380965,98.723721,-265.544146
2.413822,107.733950,-269.145858
2.444323,116.518888,-272.492242
2.472444,124.902215,-275.574641
2.498112,132.959223,-278.390693
2.521213,141.196792,-280.932134
2.541664,149.768425,-283.197193
2.559400,158.304270,-285.186886
2.574377,166.422551,-286.894172
2.586673,174.067645,-288.302505
2.596406,181.463956,-289.391132
2.603635,188.880141,-290.151348
2.608345,196.388566,-290.586909
2.610491,203.860658,-290.708180
2.610022,211.115023,-290.522723
2.606910,218.067556,-290.031716
2.601171,224.718733,-289.235419
2.592874,231.066443,-288.136924
2.582098,237.050166,-286.739340
2.568911,242.640260,-285.047691
2.553359,247.938469,-283.068124
2.535441,253.152431,-280.810232
2.524269,256.048859,-279.421745
2.513851,258.936425,-276.079466
2.498879,262.657473,-272.082443
2.474417,268.097105,-266.553027
2.447344,272.619421,-262.038793
2.417816,276.123800,-258.532761
2.386044,279.091331,-255.326649
2.351918,282.079210,-251.545347
2.315410,285.135343,-246.998062
2.276533,288.108711,-242.028715
2.235306,290.804377,-236.970181
2.191730,293.137323,-231.888947
2.145853,295.155061,-226.717278
2.097811,296.865766,-221.413627
2.047682,298.442092,-216.117868
1.995455,300.015667,-210.814684
1.941088,301.404218,-205.052867
1.884608,302.410020,-198.639285
1.826132,302.982514,-191.944370
1.765827,303.114515,-185.354120
1.703909,302.846919,-178.900998
1.640571,302.316141,-172.319266
1.575886,301.651913,-165.326135
1.509819,300.837803,-157.871254
1.442320,299.720841,-150.140506
1.373370,298.148687,-142.349908
1.303013,296.067838,-134.557120
1.231354,293.527701,-126.670900
1.158530,290.655932,-118.618414
1.084656,287.608246,-110.464676
1.009809,284.467050,-102.323965
0.934037,281.172586,-94.182861
0.857366,277.584142,-85.878063
0.779820,273.599141,-77.257015
0.701444,269.201436,-68.328578
0.622309,264.437116,-59.267967
0.542481,259.383378,-50.288684
0.514061,257.525544,-47.186287
0.507579,257.092657,-46.489467
0.466892,254.374877,-42.121585
0.412522,250.758399,-36.296195
0.330926,245.464695,-27.487065
0.272165,240.090393,-18.594765
0.238317,234.749157,-9.367420
0.204192,229.400213,0.219903
0.170976,223.880206,9.928974
0.138035,218.085969,19.506759
0.100789,212.028529,28.819123
0.053655,205.676312,37.857406
-0.000226,198.964302,46.717472
-0.025826,195.602652,50.807576
-73.733673,177.282268,46.109231
-147.510252,164.561072,49.084102
-231.273568,153.442247,59.715384
-281.872163,156.338666,81.843777
-297.387967,178.057113,119.065503
-297.634707,198.760138,153.276477
-302.746775,198.829614,166.374386
-309.599233,182.769535,162.800073
-311.224845,164.333164,157.113163
-306.351581,152.606196,159.823757
-298.222798,146.677956,170.388318
-292.296369,140.045472,181.874329
-290.116066,129.259764,189.914965
-282.682627,112.319963,191.433381
-265.187265,92.037382,188.290024
-252.049626,77.054901,190.467197
-253.013170,69.819317,202.052678
-260.291160,64.100184,216.501551
-263.688733,54.977022,227.338865
-260.693563,43.063032,233.522056
-254.109070,31.586276,237.192326
-247.755530,22.228986,240.637939
-243.905766,14.391284,245.337493
-243.124118,6.796614,251.899685
-244.524609,-1.151263,260.240867
-247.045144,-9.257168,269.899169
-249.723876,-16.998931,279.959902
-250.738452,-24.562720,288.468334
-247.349770,-32.658074,292.951233
-238.688291,-41.559251,292.598497
-226.764152,-51.295109,289.734538
-214.480542,-62.533870,288.147650
-210.022849,-68.019536,289.074843
-204.667501,-74.351725,289.926109
-198.615794,-83.571351,293.026502
-193.047453,-96.471789,300.431869
-190.840538,-105.277676,307.024400
-190.120919,-109.899043,310.675216
-188.912171,-111.568050,310.584151
-185.001162,-113.098436,307.484033
-176.921187,-117.158844,302.801933
-165.744629,-124.578978,298.700919
-153.426590,-134.687071,296.377144
-141.013701,-146.411654,295.654163
-129.112594,-158.673576,295.958861
-117.929074,-170.543224,296.550949
-107.429719,-181.429553,296.841502
-97.211203,-191.004813,296.082207
-86.845261,-199.283333,293.816661
-76.881060,-206.931920,291.222941
-68.605998,-214.434672,290.146239
-62.491505,-221.411151,290.771157
-57.555933,-227.355031,291.589899
-52.024757,-232.416778,290.934642
-44.538505,-237.337237,288.135763
-35.076239,-242.709066,283.799934
-24.942105,-248.441770,279.218090
-15.651300,-253.931762,275.322219
-7.896799,-258.607803,272.160973
-1.336571,-262.304793,269.150929
4.927147,-265.291977,265.645776
11.864311,-268.050906,261.213549
20.245631,-270.989653,255.550131
30.418195,-274.285715,248.510825
42.027739,-278.007648,240.498938
54.067810,-282.148091,232.495926
65.451641,-286.501811,225.369962
75.709818,-290.653714,219.165962
85.156380,-294.199441,213.146557
94.486561,-296.931518,206.427730
104.122372,-298.851114,198.597660
113.960785,-300.087490,189.868303
123.692173,-300.834456,180.781662
133.071448,-301.334944,171.812619
142.172209,-301.864122,163.181772
151.084290,-302.607345,154.960344
159.820817,-303.587287,147.125243
168.279688,-304.592648,139.602543
176.296938,-305.267690,132.205786
183.733966,-305.247418,124.715773
190.490267,-304.327855,117.010364
196.560998,-302.520350,109.081818
202.128954,-300.003020,100.915171
207.585597,-297.034411,92.384939
213.390145,-293.868463,83.299861
219.853320,-290.696292,73.555220
226.991345,-287.631589,63.256364
234.554702,-284.711436,52.684164
242.168687,-281.912792,42.182795
249.470952,-279.145603,32.048072
256.171372,-276.249359,22.418070
262.070682,-273.015678,13.273251
267.088058,-269.242231,4.475041
271.277173,-264.788837,-4.191338
274.806135,-259.618456,-12.938129
277.880964,-253.795089,-21.899053
280.662383,-247.451214,-31.089961
283.228763,-240.735617,-40.429811
285.595098,-233.765383,-49.812663
287.760216,-226.592262,-59.204904
289.739765,-219.213166,-68.627768
291.585236,-211.595764,-78.148235
293.370396,-203.731329,-87.847868
295.169816,-195.672637,-97.752815
297.028281,-187.532189,-107.804331
298.943437,-179.444346,-117.869420
300.865163,-171.525932,-127.772856
302.712843,-163.849641,-137.349460
304.395682,-156.435399,-146.483031
305.823427,-149.252297,-155.116220
306.900481,-142.216019,-163.243619
307.522158,-135.196205,-170.895466
307.581640,-128.040044,-178.120919
306.999395,-120.602217,-184.988399
305.753585,-112.780090,-191.582681
303.893857,-104.536986,-197.992897
301.529235,-95.900119,-204.300690
298.793371,-86.942963,-210.562421
295.794959,-77.759649,-216.787487
292.579992,-68.431694,-222.935804
289.121065,-59.008123,-228.929109
285.342582,-49.496393,-234.684713
281.167688,-39.868903,-240.155801
276.563627,-30.083196,-245.355253
271.559999,-20.103703,-250.351405
266.240278,-9.914650,-255.245470
260.712467,0.470053,-260.132430
255.080008,11.005820,-265.070601
249.422803,21.621573,-270.067496
243.791618,32.222629,-275.077228
238.207672,42.704426,-280.013788
232.668674,52.967786,-284.772905
227.150038,62.934664,-289.249683
221.607628,72.558633,-293.352653
215.979023,81.829141,-297.009617
210.189924,90.760912,-300.163158
204.163751,99.385038,-302.770118
197.836310,107.735039,-304.801659
191.163701,115.839706,-306.243381
184.124425,123.724298,-307.098443
176.712224,131.416934,-307.387659
168.926938,138.954609,-307.147169
160.768840,146.389449,-306.429489
152.240739,153.785850,-305.302959
143.353764,161.210323,-303.847022
134.135122,168.722001,-302.149594
124.632876,176.357440,-300.296642
114.914036,184.123393,-298.362193
105.058648,191.992676,-296.398767
95.148296,199.907850,-294.429262
85.254075,207.787081,-292.441399
75.427167,215.539250,-290.393263
65.694947,223.073133,-288.219470
56.063123,230.310459,-285.846032
46.521929,237.193443,-283.205043
37.052199,243.690208,-280.245411
27.635424,249.790643,-276.939121
18.262443,255.498265,-273.281916
8.931499,260.824763,-269.284902
-0.353319,265.783358,-264.966528
-9.585275,270.384367,-260.344502
-18.760299,274.632185,-255.427220
-27.881698,278.529908,-250.213652
-36.958465,282.079163,-244.695680
-46.004629,285.284903,-238.863372
-55.034784,288.157070,-232.711833
-64.061935,290.714818,-226.247142
-73.093665,292.982528,-219.486608
-82.130844,294.990085,-212.459782
-91.165815,296.766077,-205.203806
-100.183744,298.333720,-197.757522
-109.161568,299.706519,-190.157784
-118.068270,300.884101,-182.435306
-126.872047,301.854744,-174.609978
-135.546221,302.599629,-166.689233
-144.071824,303.098657,-158.671622
-152.438819,303.332517,-150.547708
-160.647339,303.289316,-142.305055
-168.701542,302.958613,-133.929461
-176.606508,302.333543,-125.408928
-184.363491,301.405063,-116.733287
-191.971095,300.164677,-107.894941
-199.424705,298.601700,-98.887254
-206.718724,296.709415,-89.708172
-213.846842,294.483578,-80.359542
-220.802264,291.927924,-70.851667
-227.575019,289.053283,-61.205646
-234.150408,285.877118,-51.454042
-240.508747,282.422526,-41.640169
-246.624564,278.714585,-31.815275
